"congressman_id","congressman_entry_id","budget_id","date","value","object","to","cost_center_id","cost_center_name","cost_center_code","parent_code"
"31","2110","305","2019-08-30 14:47:45","-1912.60","Pedágio / Estacionamento","CGMP CENTRO DE GESTAO DE MEIOS DE PAGAMENTO LTDA","22","Serviços de táxi, STIP, transportes públicos, pedágio e estacionamento","VI.b","VI"
"31","2109","305","2019-08-30 18:31:37","-9000.00","Locação de Veículo","VELOZ TRANSRIO LTDA","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"31","2219","305","2019-08-31 16:22:38","-876.51","Abastecimento","COMERCIAL CHARITAS DE PETROLEO LTDA","23","Combustíveis e lubrificantes","VII",""
"31","2256","305","2019-08-14 18:59:54","-1610.25","Passagem Aérea","Paymee Brasil Servicos de Pagamentos S/A","4","Passagens aéreas e terrestres","I",""
"31","2228","305","2019-08-31 18:20:47","-948.38","Abastecimento","POSTO DE ABASTECIMENTO VITORIA 040 LTDA","23","Combustíveis e lubrificantes","VII",""
"31","2226","305","2019-08-30 17:32:49","-2091.71","Aluguel Sala Comercial.","OBERLAENDER CONSULTORIA IMOBILIÁRIA","7","Locação de imóveis","III.a","III"
"31","2227","305","2019-08-06 17:41:03","-1800.00","Locação de Veículo","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"31","2225","305","2019-08-30 17:18:22","-5000.00","Divulgação Atividade Parlamentar","PAPEL CULTURAL EDITORA LTDA ME","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"31","6607","305","2019-08-30 15:13:04","-1500.00","Aluguel Sala Comercial.","Marcelo Teixeira de Menezes","7","Locação de imóveis","III.a","III"
"31","6612","305","2019-08-31 18:13:11","-43.67","NET - Contratação de Internet","CLARO S/A","14","Acesso à internet","IV.c","IV"
"31","1318","236","2019-07-31 17:26:24","-518.13","Material de Escritório","TECIDOS E ARMARINHOS","13","Material de expediente e suprimentos de informática","IV.b","IV"
"31","1316","236","2019-07-31 17:07:19","-1129.84","Abastecimento","COMERCIAL CHARITAS DE PETROLEO LTDA","23","Combustíveis e lubrificantes","VII",""
"31","1315","236","2019-07-23 14:47:00","-1325.58","Pedágio / Estacionamento","CGMP CENTRO DE GESTAO DE MEIOS DE PAGAMENTO LTDA","22","Serviços de táxi, STIP, transportes públicos, pedágio e estacionamento","VI.b","VI"
"31","1313","236","2019-07-29 15:27:09","-5000.00","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR","PAPEL CULTURAL EDITORA LTDA ME","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"31","1317","236","2019-07-05 17:19:46","-1800.00","Locação de Veículo","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"31","1312","236","2019-07-30 15:05:45","-9000.00","Locação de Veículo","VELOZ TRANSRIO TRANSPORTE LTDA.","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"31","1314","236","2019-07-31 19:15:05","-921.02","Abastecimento","POSTO DE ABASTECIMENTO VITORIA 040 LTDA","23","Combustíveis e lubrificantes","VII",""
"31","1319","236","2019-07-24 16:18:02","-2072.39","Aluguel Sala Comercial.","OBERLAENDER CONSULTORIA IMOBILIÁRIA","7","Locação de imóveis","III.a","III"
"31","649","167","2019-06-30 16:11:53","-1587.16","LOCAÇÃO DE IMOVÉIS","OBERLAENDER CONSULTORIA IMOBILIÁRIA","7","Locação de imóveis","III.a","III"
"31","648","167","2019-06-05 16:13:06","-1800.00","LOCAÇÃO DE VEÍCULOS","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"31","646","167","2019-06-12 16:12:38","-1037.11","ALUGUEL SALA COMERCIAL","OBERLAENDER CONSULTORIA IMOBILIÁRIA","7","Locação de imóveis","III.a","III"
"31","647","167","2019-06-11 20:31:36","-603.15","MATERIAL DE ESCRITÓRIO","TECIDOS E ARMARINHOS","13","Material de expediente e suprimentos de informática","IV.b","IV"
"31","652","167","2019-06-28 16:10:05","-617.58","ABASTECIMENTO","POSTO DE ABASTECIMENTO VITORIA 040 LTDA","23","Combustíveis e lubrificantes","VII",""
"31","650","167","2019-06-28 16:07:57","-596.37","ABASTECIMENTO","POSTO DE ABASTECIMENTO VITORIA 040 LTDA","23","Combustíveis e lubrificantes","VII",""
"31","651","167","2019-06-28 16:09:25","-826.30","ABASTECIMENTO","COMERCIAL CHARITAS DE PETROLEO LTDA","23","Combustíveis e lubrificantes","VII",""
"31","887","167","2019-06-30 21:01:33","-9000.00","LOCAÇÃO DE VEÍCULOS","VELOZ TRANSRIO TRANSPORTE LTDA.","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"31","653","167","2019-06-28 16:08:43","-634.39","ABASTECIMENTO","COMERCIAL CHARITAS DE PETROLEO LTDA","23","Combustíveis e lubrificantes","VII",""
"31","888","167","2019-06-30 14:45:59","-1023.31","PEDÁGIO / ESTACIONAMENTO","CGMP CENTRO DE GESTAO DE MEIOS DE PAGAMENTO LTDA","22","Serviços de táxi, STIP, transportes públicos, pedágio e estacionamento","VI.b","VI"
"31","645","167","2019-06-05 18:58:35","-1453.39","PASSAGEM AÉREA","Paymee Brasil Servicos de Pagamentos S/A","4","Passagens aéreas e terrestres","I",""
"31","889","167","2019-06-30 16:10:48","-5000.00","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR","PAPEL CULTURAL EDITORA LTDA ME","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"31","226","99","2019-05-30 14:45:19","-44.25","SEM PARAR","CGMP CENTRO DE GESTAO DE MEIOS DE PAGAMENTO LTDA","22","Serviços de táxi, STIP, transportes públicos, pedágio e estacionamento","VI.b","VI"
"31","634","99","2019-05-31 16:05:44","-221.72","ABASTECIMENTO","POSTO DE ABASTECIMENTO VITORIA 040 LTDA","23","Combustíveis e lubrificantes","VII",""
"31","642","99","2019-05-31 18:55:05","-3969.46","PASSAGEM AÉREA","Paymee Brasil Servicos de Pagamentos S/A","4","Passagens aéreas e terrestres","I",""
"31","641","99","2019-05-31 16:06:12","-1095.32","ABASTECIMENTO","COMERCIAL CHARITAS DE PETROLEO LTDA","23","Combustíveis e lubrificantes","VII",""
"31","798","99","2019-05-31 17:23:36","-9600.00","LOCAÇÃO DE VEÍCULO","VELOZ TRANSRIO TRANSPORTE LTDA.","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"31","797","99","2019-05-27 18:42:37","-300.00","LOCAÇÃO DE VEÍCULO","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"14","16054","1458","2020-12-05 19:22:23","-170.02","AQUISIÇÃO DE COMBUSTÍVEL DIESEL","POSTO DE GASOLINA ALESSANDRA LTDA","23","Combustíveis e lubrificantes","VII",""
"14","16046","1458","2020-12-01 17:20:07","-10.00","TAR CARTAO SERVICO EMP","ITAU UNIBANCO S.A.","28","Tarifas bancárias da conta corrente","XI",""
"14","16056","1458","2020-12-31 19:35:53","-51194.74","DEVOLUÇÃO DE SALDO (SEMESTRE 02/2020)","Assembleia Legislativa do Estado do Rio de Janeiro","26","Devolução de saldo","4",""
"14","16044","1458","2020-12-01 17:20:21","-9500.00","LOCAÇÃO DE AUTOMOVEL JEEP COMPASS","HORIZONTE LOCADORA DE VEÍCULOS","21","","",""
"14","16041","1458","2020-12-31 17:07:50","-2500.00","LOCAÇÃO DE GABINETE AVANÇADO - MACAE/RJ","CALIL DE MIRANDA CELEM","7","","",""
"14","16043","1458","2020-12-31 17:12:11","-888.52","AQUISIÇÃO DE COMBUSTIVEL DIESEL","POSTO CANCELA SERVIÇOS E COMÉRCIO LTDA.","23","","",""
"14","16040","1458","2020-12-31 17:06:30","-6500.00","DIVULGAÇÃO DE ATIVIDADE PARLAMENTAR - COMUNICAÇÃO","TATIANE FREIRE MARQUES MEI","24","","",""
"14","16577","1458","2020-12-31 14:12:04","-188.36","DEVOLUÇÃO DE SALDO (SEMESTRE 02/2020)","Assembleia Legislativa do Estado do Rio de Janeiro","26","","",""
"14","16055","1458","2020-12-18 19:24:47","-164.82","AQUISIÇÃO DE COMBUSTIVEL DIESEL","POSTO DE GASOLINA SANTA ROSA DE ICARAI LTDA","23","","",""
"14","15397","1388","2020-11-30 18:47:59","-435.50","AQUISIÇÃO DE COMBUSTIVEL DIESEL","POSTO CANCELA SERVIÇOS E COMÉRCIO LTDA.","23","Combustíveis e lubrificantes","VII",""
"14","15394","1388","2020-11-03 17:29:22","-10.00","TAR CARTAO SERVICO EMP","ITAU UNIBANCO S.A.","28","Tarifas bancárias da conta corrente","XI",""
"14","15393","1388","2020-11-30 17:27:44","-2500.00","GABINETE AVANÇADO EM MACAÉ/RJ","CALIL DE MIRANDA CELEM","7","Locação de imóveis","III.a","III"
"14","15396","1388","2020-11-03 18:04:42","-9500.00","LOCAÇÃO DE AUTOMOVEL JEEP COMPASS","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"14","15395","1388","2020-11-30 17:31:11","-6500.00","DIVULGAÇÃO DE ATIVIDADES PARLAMENTAR","TATIANE FREIRE MARQUES MEI","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"14","14710","1316","2020-10-01 20:25:02","-9500.00","LOCAÇÃO DE AUTOMOVEL JEEP COMPASS","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"14","14715","1316","2020-10-31 21:06:51","-2500.00","LOCAÇÃO DE GABINETE AVANÇADO MACAÉ RJ","CALIL DE MIRANDA CELEM","7","Locação de imóveis","III.a","III"
"14","14716","1316","2020-10-31 21:13:49","-331.39","AQUISIÇÃO DE COMBUSTIVEL","POSTO CANCELA SERVIÇOS E COMÉRCIO LTDA.","23","Combustíveis e lubrificantes","VII",""
"14","14712","1316","2020-10-01 21:00:11","-10.00","TAR CARTAO SERVICO EMP","ITAU UNIBANCO S.A.","28","Tarifas bancárias da conta corrente","XI",""
"14","13874","1246","2020-09-30 14:02:11","-2500.00","LOCAÇÃO DE IMÓVEL - GABINETE REGIONAL MACAÉ","CALIL DE MIRANDA CELEM","7","Locação de imóveis","III.a","III"
"14","13875","1246","2020-09-30 14:03:27","-6500.00","DIVULGAÇÃO DE ATIVIDADES PARLAMENTARES","TATIANE FREIRE MARQUES MEI","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"14","13878","1246","2020-09-01 14:08:03","-10.00","TAR CARTAO SERVICO EMP","ITAU UNIBANCO S.A.","28","Tarifas bancárias da conta corrente","XI",""
"14","13876","1246","2020-09-01 14:06:00","-9500.00","LOCAÇÃO DE AUTOMOVEL JEEP COMPASS","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"14","13877","1246","2020-09-30 14:07:04","-645.81","AQUISIÇÃO DE DIESEL S10","POSTO CANCELA SERVIÇOS E COMÉRCIO LTDA.","23","Combustíveis e lubrificantes","VII",""
"14","12999","1176","2020-08-31 19:27:02","-6500.00","DIVULGAÇÃO DE ATIVIDADES PARLAMENTARES","TATIANE FREIRE MARQUES MEI","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"14","13000","1176","2020-08-31 19:42:18","-1732.89","AQUISIÇÃO DE DIESEL S10","POSTO CANCELA SERVIÇOS E COMÉRCIO LTDA.","23","Combustíveis e lubrificantes","VII",""
"14","13001","1176","2020-08-31 19:29:05","-2500.00","LOCAÇÃO DE GABINETE REGIONAL - MACAÉ","CALIL DE MIRANDA CELEM","7","Locação de imóveis","III.a","III"
"14","13002","1176","2020-08-03 19:34:57","-10.00","TAR CARTAO SERVICO EMP","ITAU UNIBANCO S.A.","28","Tarifas bancárias da conta corrente","XI",""
"14","13069","1176","2020-08-03 22:53:24","-9500.00","LOCAÇÃO DE AUTOMOVEL JEEP COMPASS","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"14","12284","1106","2020-07-01 16:31:04","-10.00","TARIFA DE CARTÃO","ITAU UNIBANCO S.A.","28","Tarifas bancárias da conta corrente","XI",""
"14","12288","1106","2020-07-31 16:46:51","-2500.00","LOCAÇÃO DE IMOVEL - GABINETE AVANÇADO - MACAE/RJ","CALIL DE MIRANDA CELEM","7","Locação de imóveis","III.a","III"
"14","12287","1106","2020-07-01 16:41:26","-9500.00","LOCAÇÃO DE AUTOMOVEL JEEP COMPASS","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"14","12343","1106","2020-07-31 22:00:39","-607.83","AQUISIÇÃO DE DIESEL S10","POSTO CANCELA SERVIÇOS E COMÉRCIO LTDA.","23","Combustíveis e lubrificantes","VII",""
"14","12285","1106","2020-07-31 16:35:52","-6500.00","DIVULGAÇÃO DE ATIVIDADES PARLAMENTARES","TATIANE FREIRE MARQUES MEI","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"14","10806","1031","2020-06-01 00:42:51","-10.00","TAR CARTAO SERVICO EMP","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"14","10803","1031","2020-06-30 00:16:06","-6500.00","DIVULGAÇÃO DE ATIVIDADES PARLAMENTARES","TATIANE FREIRE MARQUES MEI","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"14","10805","1031","2020-06-30 00:28:18","-2500.00","LOCAÇÃO DE GABINETE AVANÇADO - MACAE/RJ","CALIL DE MIRANDA CELEM","7","Locação de imóveis","III.a","III"
"14","10804","1031","2020-06-01 00:20:30","-9500.00","LOCAÇÃO DE AUTOMOVEL JEEP COMPASS","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"14","11215","1031","2020-06-30 19:32:33","-47075.10","DEVOLUÇÃO DE SALDO (SEMESTRE 01/2020).","Assembleia Legislativa do Estado do Rio de Janeiro","26","Devolução de saldo","4",""
"14","10005","960","2020-05-04 15:09:10","-10.00","TARIFA BANCARIA","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"14","10006","960","2020-05-04 15:23:50","-9500.00","LOCAÇÃO DE AUTOMÓVEL","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"14","10007","960","2020-05-31 15:33:16","-2500.00","LOCAÇÃO DE GABINETE AVANÇADO MACAE/RJ","CALIL DE MIRANDA CELEM","7","Locação de imóveis","III.a","III"
"14","10008","960","2020-05-06 15:38:34","-91.75","AQUISIÇÃO DE COMBUSTIVEL","POSTO TREVO LITORAL LTDA","23","Combustíveis e lubrificantes","VII",""
"14","10009","960","2020-05-31 15:57:50","-6500.00","DIVULGAÇÃO DE ATIVIDADE PARLAMENTARES","TATIANE FREIRE MARQUES MEI","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"14","9452","889","2020-04-01 15:29:31","-10.00","TARIFA DE CARTÃO","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"14","9453","889","2020-04-30 15:54:32","-6500.00","DIVULGAÇÃO DE ATIVIDADES PARLAMENTARES","TATIANE FREIRE MARQUES MEI","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"14","9464","889","2020-04-01 17:19:39","-9500.00","LOCAÇÃO DE AUTOMOVEL BLINDADO JEEP COMPASS","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"14","9465","889","2020-04-30 17:23:51","-2500.00","LOCAÇÃO DE IMOVEL - GABINETE AVANÇADO EM MACAÉ","CALIL DE MIRANDA CELEM","7","Locação de imóveis","III.a","III"
"14","9891","889","2020-04-30 20:03:39","-480.73","AQUISIÇÃO DE COMBUSTÍVEL DIESEL","POSTO CANCELA SERVIÇOS E COMÉRCIO LTDA.","23","Combustíveis e lubrificantes","VII",""
"14","8651","817","2020-03-31 01:38:16","-6500.00","DIVULGAÇÃO DE ATIVIDADES PARLAMENTARES","TATIANE FREIRE MARQUES MEI","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"14","8650","817","2020-03-31 01:36:04","-2500.00","ALUGUEL DE GABINETE AVANÇADO - MACAE/RJ","CALIL DE MIRANDA CELEM","7","Locação de imóveis","III.a","III"
"14","8644","817","2020-03-02 01:10:16","-10.00","TARIFA DE CARTÃO","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"14","8652","817","2020-03-31 01:41:05","-311.68","COMBUSTÍVEL DIESEL S10","POSTO CANCELA SERVIÇOS E COMÉRCIO LTDA.","23","Combustíveis e lubrificantes","VII",""
"14","8646","817","2020-03-03 20:47:51","-9500.00","LOCAÇÃO DE AUTOMOVEL JEEP COMPASS BLINDADO","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"14","8648","817","2020-03-05 01:18:33","-143.06","COMBUSTÍVEL DIESEL S10","Posto de Gasolina Amigão Itaboraí LTDA","23","Combustíveis e lubrificantes","VII",""
"14","8436","746","2020-02-03 20:05:40","-10.00","TARIFA DE CARTÃO","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"14","8431","746","2020-02-29 19:20:14","-657.74","AQUISIÇÃO DE COMBUSTIVEL DIESEL","POSTO CANCELA SERVIÇOS E COMÉRCIO LTDA.","23","Combustíveis e lubrificantes","VII",""
"14","8447","746","2020-02-03 20:44:38","-82.15","COMBUSTIVEL DIESEL","POSTO DE GASOLINA ALESSANDRA LTDA","23","Combustíveis e lubrificantes","VII",""
"14","8449","746","2020-02-10 20:46:17","-101.87","COMBUSTIVEL DIESEL","POSTO DE GASOLINA ALESSANDRA LTDA","23","Combustíveis e lubrificantes","VII",""
"14","8448","746","2020-02-03 20:45:25","-120.93","COMBUSTIVEL DIESEL","POSTO CANCELA SERVIÇOS E COMÉRCIO LTDA.","23","Combustíveis e lubrificantes","VII",""
"14","8429","746","2020-02-29 19:18:56","-6500.00","DIVULGAÇÃO DE ATIVIDADES PARLAMENTAR - COMUNICAÇÃO","TATIANE FREIRE MARQUES MEI","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"14","8427","746","2020-02-29 19:16:04","-2500.00","LOCAÇÃO DE GABINETE AVANÇADO MACAE","CALIL DE MIRANDA CELEM","7","Locação de imóveis","III.a","III"
"14","8450","746","2020-02-06 20:47:28","-150.53","COMBUSTIVEL DIESEL","Posto de Gasolina Amigão Itaboraí LTDA","23","Combustíveis e lubrificantes","VII",""
"14","8428","746","2020-02-29 19:17:38","-9500.00","LOCAÇÃO DE AUTOMOVEL BLINDADO JEEP COMPASS","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"14","7949","676","2020-01-31 18:44:44","-6500.00","DIVULGAÇÃO DE ATIVIDADES PARLAMENTAR - COMUNICAÇÃO","TATIANE FREIRE MARQUES MEI","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"14","8387","676","2020-01-22 18:24:02","-136.81","AQUISIÇÃO DE COMBUSTIVEL DIEESEL","POSTO CANCELA SERVIÇOS E COMÉRCIO LTDA.","23","Combustíveis e lubrificantes","VII",""
"14","8383","676","2020-01-31 23:52:16","-2500.00","LOCAÇÃO DE IMÓVEL - GABINETE AVANÇADO MACAÉ","CALIL DE MIRANDA CELEM","7","Locação de imóveis","III.a","III"
"14","8385","676","2020-01-31 23:55:29","-9500.00","LOCAÇÃO DE VEICULO JEEP COMPASS BLINDADO","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"14","8422","676","2020-01-31 17:04:43","-418.71","AQUISIÇÃO DE COMBUSTIVEL DIESEL S10","POSTO CANCELA SERVIÇOS E COMÉRCIO LTDA.","23","Combustíveis e lubrificantes","VII",""
"14","8421","676","2020-01-23 17:02:37","-88.82","AQUISIÇÃO DE COMBUSTIVEL DIESEL","POSTO CANCELA SERVIÇOS E COMÉRCIO LTDA.","23","Combustíveis e lubrificantes","VII",""
"14","8439","676","2020-01-02 20:05:18","-10.00","TARIFA DE CARTÃO","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"14","6197","606","2019-12-10 01:43:03","-102.10","COMBUSTÍVEL DIESEL","Posto de Combustiveis Route 206 LTDA","23","Combustíveis e lubrificantes","VII",""
